Timestamp,Data,Loss
1749857306,2025-06-13 20:28:26,0.0
1749857714,2025-06-13 20:35:14,0.0
1749858124,2025-06-13 20:42:04,0.0
1749858219,2025-06-13 20:43:39,0.0
1749858757,2025-06-13 20:52:37,0.0
1749858926,2025-06-13 20:55:26,0.0
1749859276,2025-06-13 21:01:16,0.0
1749859638,2025-06-13 21:07:18,0.0
1749859760,2025-06-13 21:09:20,0.0
1749860204,2025-06-13 21:16:44,0.0
1749860374,2025-06-13 21:19:34,0.0
1749860699,2025-06-13 21:24:59,0.0
1749861126,2025-06-13 21:32:06,0.0
1749861771,2025-06-13 21:42:51,0.0
1749861814,2025-06-13 21:43:34,0.0
1749862386,2025-06-13 21:53:06,0.0
1749862510,2025-06-13 21:55:10,0.0
1749862852,2025-06-13 22:00:52,0.0
1749863075,2025-06-13 22:04:35,0.0
1749863574,2025-06-13 22:12:54,0.0
1749863672,2025-06-13 22:14:32,0.0
1749864035,2025-06-13 22:20:35,0.0
1749864413,2025-06-13 22:26:53,0.0
1749864621,2025-06-13 22:30:21,0.0
1749864915,2025-06-13 22:35:15,0.0
1749865115,2025-06-13 22:38:35,0.0
1749865477,2025-06-13 22:44:37,0.0
1749865769,2025-06-13 22:49:29,0.0
1749866265,2025-06-13 22:57:45,0.0
1749866386,2025-06-13 22:59:46,0.0
1749866760,2025-06-13 23:06:00,0.0
1749867086,2025-06-13 23:11:26,0.0
1749867344,2025-06-13 23:15:44,0.0
1749867594,2025-06-13 23:19:54,0.0
1749868077,2025-06-13 23:27:57,0.0
1749868265,2025-06-13 23:31:05,0.0
1749868545,2025-06-13 23:35:45,0.0
1749868836,2025-06-13 23:40:36,0.0
1749869251,2025-06-13 23:47:31,0.0
1749869583,2025-06-13 23:53:03,0.0
1749869784,2025-06-13 23:56:24,0.0
1749869915,2025-06-13 23:58:35,0.0
1749870369,2025-06-14 00:06:09,0.0
1749870679,2025-06-14 00:11:19,0.0
1749870821,2025-06-14 00:13:41,0.0
1749871300,2025-06-14 00:21:40,0.0
1749871487,2025-06-14 00:24:47,0.0
1749871709,2025-06-14 00:28:29,0.0
1749872185,2025-06-14 00:36:25,0.0
1749872584,2025-06-14 00:43:04,0.0
1749872620,2025-06-14 00:43:40,0.0
1749872964,2025-06-14 00:49:24,0.0
1749873326,2025-06-14 00:55:26,0.0
1749873620,2025-06-14 01:00:20,0.0
1749874048,2025-06-14 01:07:28,0.0
1749874239,2025-06-14 01:10:39,0.0
1749874600,2025-06-14 01:16:40,0.0
1749874823,2025-06-14 01:20:23,0.0
1749875022,2025-06-14 01:23:42,0.0
1749875358,2025-06-14 01:29:18,0.0
1749875869,2025-06-14 01:37:49,0.0
1749875943,2025-06-14 01:39:03,0.0
1749876390,2025-06-14 01:46:30,0.0
1749876551,2025-06-14 01:49:11,0.0
1749876907,2025-06-14 01:55:07,0.0
1749877124,2025-06-14 01:58:44,0.0
1749877539,2025-06-14 02:05:39,0.0
1749877798,2025-06-14 02:09:58,0.0
1749878250,2025-06-14 02:17:30,0.0
1749878447,2025-06-14 02:20:47,0.0
1749878651,2025-06-14 02:24:11,0.0
1749879012,2025-06-14 02:30:12,0.0
1749879403,2025-06-14 02:36:43,0.0
1749879631,2025-06-14 02:40:31,0.0
1749880028,2025-06-14 02:47:08,0.0
1749880109,2025-06-14 02:48:29,0.0
1749880527,2025-06-14 02:55:27,0.0
1749880842,2025-06-14 03:00:42,0.0
1749881018,2025-06-14 03:03:38,0.0
1749881384,2025-06-14 03:09:44,0.0
1749881666,2025-06-14 03:14:26,0.0
