Timestamp,Data,Loss
1749857278,2025-06-13 20:27:58,0.0
1749857742,2025-06-13 20:35:42,0.0
1749858061,2025-06-13 20:41:01,0.0
1749858340,2025-06-13 20:45:40,0.0
1749858729,2025-06-13 20:52:09,0.0
1749858836,2025-06-13 20:53:56,0.0
1749859192,2025-06-13 20:59:52,0.0
1749859533,2025-06-13 21:05:33,0.0
1749859843,2025-06-13 21:10:43,0.0
1749860177,2025-06-13 21:16:17,0.0
1749860719,2025-06-13 21:25:19,0.0
1749861105,2025-06-13 21:31:45,0.0
1749861221,2025-06-13 21:33:41,0.0
1749862498,2025-06-13 21:54:58,0.0
1749863035,2025-06-13 22:03:55,0.0
1749863711,2025-06-13 22:15:11,0.0
1749864157,2025-06-13 22:22:37,0.0
1749864291,2025-06-13 22:24:51,0.0
1749864547,2025-06-13 22:29:07,0.0
1749864929,2025-06-13 22:35:29,0.4
1749865156,2025-06-13 22:39:16,0.0
1749865483,2025-06-13 22:44:43,0.0
1749865746,2025-06-13 22:49:06,0.0
1749866138,2025-06-13 22:55:38,0.0
1749866477,2025-06-13 23:01:17,0.0
1749866849,2025-06-13 23:07:29,0.0
1749867055,2025-06-13 23:10:55,0.0
1749867380,2025-06-13 23:16:20,0.0
1749867672,2025-06-13 23:21:12,0.0
1749868008,2025-06-13 23:26:48,0.0
1749868123,2025-06-13 23:28:43,0.0
1749868402,2025-06-13 23:33:22,0.0
1749868924,2025-06-13 23:42:04,0.0
1749869232,2025-06-13 23:47:12,0.0
1749869310,2025-06-13 23:48:30,0.0
1749869814,2025-06-13 23:56:54,0.0
1749870131,2025-06-14 00:02:11,0.0
1749870258,2025-06-14 00:04:18,0.0
1749870708,2025-06-14 00:11:48,0.0
1749871055,2025-06-14 00:17:35,0.0
1749871347,2025-06-14 00:22:27,0.0
1749871403,2025-06-14 00:23:23,0.0
1749871882,2025-06-14 00:31:22,0.0
1749872209,2025-06-14 00:36:49,0.0
1749872283,2025-06-14 00:38:03,0.0
1749872581,2025-06-14 00:43:01,0.0
1749873017,2025-06-14 00:50:17,0.0
1749873372,2025-06-14 00:56:12,0.0
1749873725,2025-06-14 01:02:05,0.0
1749873974,2025-06-14 01:06:14,0.0
1749874153,2025-06-14 01:09:13,0.0
1749874550,2025-06-14 01:15:50,0.0
1749874916,2025-06-14 01:21:56,0.0
1749875069,2025-06-14 01:24:29,0.0
1749875295,2025-06-14 01:28:15,0.0
1749875600,2025-06-14 01:33:20,0.0
1749876024,2025-06-14 01:40:24,0.0
1749876219,2025-06-14 01:43:39,0.0
1749876622,2025-06-14 01:50:22,0.0
1749876797,2025-06-14 01:53:17,0.0
1749877230,2025-06-14 02:00:30,0.0
1749877541,2025-06-14 02:05:41,0.0
1749877864,2025-06-14 02:11:04,0.0
1749878179,2025-06-14 02:16:19,0.0
1749878467,2025-06-14 02:21:07,0.0
1749878797,2025-06-14 02:26:37,0.0
1749878919,2025-06-14 02:28:39,0.0
1749879455,2025-06-14 02:37:35,0.0
1749879760,2025-06-14 02:42:40,0.0
1749880009,2025-06-14 02:46:49,0.0
1749880091,2025-06-14 02:48:11,0.0
1749880538,2025-06-14 02:55:38,0.0
1749880836,2025-06-14 03:00:36,0.0
1749881017,2025-06-14 03:03:37,0.0
1749881400,2025-06-14 03:10:00,0.0
1749881807,2025-06-14 03:16:47,0.0
1749881904,2025-06-14 03:18:24,0.0
1749882451,2025-06-14 03:27:31,0.0
1749882529,2025-06-14 03:28:49,0.0
1749882971,2025-06-14 03:36:11,0.0
1749883346,2025-06-14 03:42:26,0.0
1749883542,2025-06-14 03:45:42,0.0
1749883931,2025-06-14 03:52:11,0.0
1749884098,2025-06-14 03:54:58,0.0
1749884300,2025-06-14 03:58:20,0.0
1749884759,2025-06-14 04:05:59,0.0
1749885026,2025-06-14 04:10:26,0.0
1749885273,2025-06-14 04:14:33,0.0
1749885635,2025-06-14 04:20:35,0.0
1749885990,2025-06-14 04:26:30,0.0
1749886111,2025-06-14 04:28:31,0.0
1749886465,2025-06-14 04:34:25,0.0
1749886930,2025-06-14 04:42:10,0.0
1749887053,2025-06-14 04:44:13,0.0
1749887438,2025-06-14 04:50:38,0.0
1749887787,2025-06-14 04:56:27,0.0
1749888038,2025-06-14 05:00:38,0.0
1749888192,2025-06-14 05:03:12,0.0
1749888707,2025-06-14 05:11:47,0.0
1749888966,2025-06-14 05:16:06,0.0
1749889090,2025-06-14 05:18:10,0.0
1749889645,2025-06-14 05:27:25,0.0
1749889847,2025-06-14 05:30:47,0.0
1749890059,2025-06-14 05:34:19,0.0
1749890308,2025-06-14 05:38:28,0.0
1749890834,2025-06-14 05:47:14,0.0
1749891153,2025-06-14 05:52:33,0.0
1749891356,2025-06-14 05:55:56,0.0
1749891640,2025-06-14 06:00:40,0.0
1749891913,2025-06-14 06:05:13,0.0
1749892292,2025-06-14 06:11:32,0.0
1749892458,2025-06-14 06:14:18,0.0
1749892960,2025-06-14 06:22:40,0.0
1749893066,2025-06-14 06:24:26,0.0
1749893310,2025-06-14 06:28:30,0.0
1749893840,2025-06-14 06:37:20,0.0
1749893977,2025-06-14 06:39:37,0.0
1749894197,2025-06-14 06:43:17,0.0
1749894713,2025-06-14 06:51:53,0.0
1749894840,2025-06-14 06:54:00,0.0
1749895213,2025-06-14 07:00:13,0.0
1749895439,2025-06-14 07:03:59,0.0
1749895690,2025-06-14 07:08:10,0.0
1749896042,2025-06-14 07:14:02,0.0
1749896297,2025-06-14 07:18:17,0.0
1749896818,2025-06-14 07:26:58,0.0
1749897140,2025-06-14 07:32:20,0.0
1749897366,2025-06-14 07:36:06,0.0
1749897711,2025-06-14 07:41:51,0.0
1749897974,2025-06-14 07:46:14,0.0
1749898086,2025-06-14 07:48:06,0.0
1749898643,2025-06-14 07:57:23,0.0
1749898737,2025-06-14 07:58:57,0.0
1749899173,2025-06-14 08:06:13,0.0
1749899557,2025-06-14 08:12:37,0.0
1749899605,2025-06-14 08:13:25,0.0
1749899896,2025-06-14 08:18:16,0.0
1749900313,2025-06-14 08:25:13,0.0
1749900644,2025-06-14 08:30:44,0.0
1749901050,2025-06-14 08:37:30,0.0
1749901079,2025-06-14 08:37:59,0.0
1749901622,2025-06-14 08:47:02,0.0
1749901909,2025-06-14 08:51:49,0.0
1749902073,2025-06-14 08:54:33,0.0
1749902439,2025-06-14 09:00:39,0.0
1749902632,2025-06-14 09:03:52,0.0
1749902885,2025-06-14 09:08:05,0.0
1749903243,2025-06-14 09:14:03,0.0
1749903732,2025-06-14 09:22:12,0.0
1749903891,2025-06-14 09:24:51,0.0
1749904212,2025-06-14 09:30:12,0.0
1749904456,2025-06-14 09:34:16,0.0
1749904886,2025-06-14 09:41:26,0.0
1749905184,2025-06-14 09:46:24,0.0
1749905523,2025-06-14 09:52:03,0.0
1749905739,2025-06-14 09:55:39,0.0
1749905881,2025-06-14 09:58:01,0.0
1749906258,2025-06-14 10:04:18,0.0
1749906491,2025-06-14 10:08:11,0.0
1749906812,2025-06-14 10:13:32,0.0
1749907094,2025-06-14 10:18:14,0.0
1749907632,2025-06-14 10:27:12,0.0
1749907725,2025-06-14 10:28:45,0.0
1749908240,2025-06-14 10:37:20,0.0
1749908298,2025-06-14 10:38:18,0.0
1749908617,2025-06-14 10:43:37,0.0
1749908920,2025-06-14 10:48:40,0.0
1749909254,2025-06-14 10:54:14,0.0
1749909564,2025-06-14 10:59:24,0.0
1749909790,2025-06-14 11:03:10,0.0
1749910097,2025-06-14 11:08:17,0.0
1749910495,2025-06-14 11:14:55,0.0
1749910930,2025-06-14 11:22:10,0.0
