Timestamp,Data,Loss
1750949856,2025-06-26 11:57:36,0.0
1750950229,2025-06-26 12:03:49,0.0
1750950655,2025-06-26 12:10:55,0.0
1750950904,2025-06-26 12:15:04,0.0
1750951252,2025-06-26 12:20:52,0.0
1750951373,2025-06-26 12:22:53,0.0
1750951847,2025-06-26 12:30:47,0.0
1750952050,2025-06-26 12:34:10,0.0
1750952461,2025-06-26 12:41:01,0.0
1750952746,2025-06-26 12:45:46,0.0
1750953066,2025-06-26 12:51:06,0.0
1750953187,2025-06-26 12:53:07,0.0
1750953661,2025-06-26 13:01:01,0.0
1750954024,2025-06-26 13:07:04,0.0
1750954069,2025-06-26 13:07:49,0.0
1750954368,2025-06-26 13:12:48,0.0
1750954754,2025-06-26 13:19:14,0.0
1750955441,2025-06-26 13:30:41,0.0
1750955966,2025-06-26 13:39:26,0.0
1750956205,2025-06-26 13:43:25,0.0
1750956906,2025-06-26 13:55:06,0.0
1750957216,2025-06-26 14:00:16,0.0
1750957610,2025-06-26 14:06:50,0.0
1750957883,2025-06-26 14:11:23,0.0
1750957974,2025-06-26 14:12:54,0.0
1750958307,2025-06-26 14:18:27,0.0
1750958663,2025-06-26 14:24:23,0.0
1750959076,2025-06-26 14:31:16,0.0
1750959376,2025-06-26 14:36:16,0.0
1750959601,2025-06-26 14:40:01,0.0
1750959940,2025-06-26 14:45:40,0.0
1750960199,2025-06-26 14:49:59,0.0
1750960537,2025-06-26 14:55:37,0.0
1750960697,2025-06-26 14:58:17,0.0
1750961079,2025-06-26 15:04:39,0.0
1750961469,2025-06-26 15:11:09,0.0
1750961569,2025-06-26 15:12:49,0.0
1750962031,2025-06-26 15:20:31,0.0
1750962226,2025-06-26 15:23:46,0.0
1750962515,2025-06-26 15:28:35,0.0
1750962769,2025-06-26 15:32:49,0.0
1750963189,2025-06-26 15:39:49,0.0
1750963510,2025-06-26 15:45:10,0.0
1750963727,2025-06-26 15:48:47,0.0
1750964083,2025-06-26 15:54:43,0.0
1750964293,2025-06-26 15:58:13,0.0
1750964635,2025-06-26 16:03:55,0.0
