Timestamp,Data,Loss
1749857251,2025-06-13 20:27:31,0.0
1749857832,2025-06-13 20:37:12,0.0
1749857906,2025-06-13 20:38:26,0.0
1749858535,2025-06-13 20:48:55,0.0
1749858784,2025-06-13 20:53:04,0.0
1749859187,2025-06-13 20:59:47,0.0
1749859352,2025-06-13 21:02:32,0.0
1749859852,2025-06-13 21:10:52,0.0
1749860177,2025-06-13 21:16:17,0.0
1749860282,2025-06-13 21:18:02,0.0
1749860625,2025-06-13 21:23:45,0.0
1749861328,2025-06-13 21:35:28,0.0
1749861693,2025-06-13 21:41:33,0.0
1749863360,2025-06-13 22:09:20,0.0
1749863909,2025-06-13 22:18:29,0.0
1749864389,2025-06-13 22:26:29,0.0
1749864653,2025-06-13 22:30:53,0.0
1749864997,2025-06-13 22:36:37,0.0
1749865298,2025-06-13 22:41:38,0.0
1749865468,2025-06-13 22:44:28,0.0
1749865914,2025-06-13 22:51:54,0.0
1749866157,2025-06-13 22:55:57,0.0
1749866422,2025-06-13 23:00:22,0.0
1749866734,2025-06-13 23:05:34,0.0
1749867083,2025-06-13 23:11:23,0.0
1749867285,2025-06-13 23:14:45,0.0
1749867595,2025-06-13 23:19:55,0.0
1749867842,2025-06-13 23:24:02,0.0
1749868205,2025-06-13 23:30:05,0.0
1749868365,2025-06-13 23:32:45,0.0
1749868780,2025-06-13 23:39:40,0.0
1749869068,2025-06-13 23:44:28,0.0
1749869384,2025-06-13 23:49:44,0.0
1749869787,2025-06-13 23:56:27,0.0
1749870120,2025-06-14 00:02:00,0.0
1749870427,2025-06-14 00:07:07,0.0
1749870700,2025-06-14 00:11:40,0.0
1749870850,2025-06-14 00:14:10,0.0
1749871092,2025-06-14 00:18:12,0.0
1749871575,2025-06-14 00:26:15,0.0
1749871742,2025-06-14 00:29:02,0.0
1749872155,2025-06-14 00:35:55,0.0
1749872344,2025-06-14 00:39:04,0.0
1749872723,2025-06-14 00:45:23,0.0
1749872861,2025-06-14 00:47:41,0.0
1749873278,2025-06-14 00:54:38,0.0
1749873681,2025-06-14 01:01:21,0.0
1749873973,2025-06-14 01:06:13,0.0
1749874273,2025-06-14 01:11:13,0.0
1749874416,2025-06-14 01:13:36,0.0
1749874724,2025-06-14 01:18:44,0.0
1749875101,2025-06-14 01:25:01,0.0
1749875345,2025-06-14 01:29:05,0.0
1749875790,2025-06-14 01:36:30,0.0
1749875929,2025-06-14 01:38:49,0.0
1749876181,2025-06-14 01:43:01,0.0
1749876728,2025-06-14 01:52:08,0.0
1749876994,2025-06-14 01:56:34,0.0
1749877284,2025-06-14 02:01:24,0.0
1749877539,2025-06-14 02:05:39,0.0
1749877921,2025-06-14 02:12:01,0.0
1749878155,2025-06-14 02:15:55,0.0
1749878533,2025-06-14 02:22:13,0.0
1749878663,2025-06-14 02:24:23,0.0
1749878870,2025-06-14 02:27:50,0.0
1749879165,2025-06-14 02:32:45,0.0
1749879635,2025-06-14 02:40:35,0.0
1749879905,2025-06-14 02:45:05,0.0
1749880195,2025-06-14 02:49:55,0.0
1749880404,2025-06-14 02:53:24,0.0
1749880824,2025-06-14 03:00:24,0.0
1749881218,2025-06-14 03:06:58,0.0
1749881483,2025-06-14 03:11:23,0.0
1749881677,2025-06-14 03:14:37,0.0
1749882105,2025-06-14 03:21:45,0.0
1749882162,2025-06-14 03:22:42,0.0
1749882459,2025-06-14 03:27:39,0.0
1749882965,2025-06-14 03:36:05,0.0
1749883301,2025-06-14 03:41:41,0.0
1749883427,2025-06-14 03:43:47,0.0
1749883716,2025-06-14 03:48:36,0.0
1749884175,2025-06-14 03:56:15,0.0
1749884407,2025-06-14 04:00:07,0.0
1749884727,2025-06-14 04:05:27,0.0
1749884964,2025-06-14 04:09:24,0.0
1749885395,2025-06-14 04:16:35,0.0
1749885559,2025-06-14 04:19:19,0.0
1749885753,2025-06-14 04:22:33,0.0
1749886126,2025-06-14 04:28:46,0.0
1749886605,2025-06-14 04:36:45,0.0
1749886711,2025-06-14 04:38:31,0.0
1749887234,2025-06-14 04:47:14,0.0
1749887411,2025-06-14 04:50:11,0.0
1749887696,2025-06-14 04:54:56,0.0
1749888019,2025-06-14 05:00:19,0.0
1749888418,2025-06-14 05:06:58,0.0
1749888540,2025-06-14 05:09:00,0.0
1749888883,2025-06-14 05:14:43,0.0
1749889198,2025-06-14 05:19:58,0.0
1749889569,2025-06-14 05:26:09,0.0
1749889757,2025-06-14 05:29:17,0.0
1749890051,2025-06-14 05:34:11,0.0
1749890318,2025-06-14 05:38:38,0.0
1749890564,2025-06-14 05:42:44,0.0
1749890901,2025-06-14 05:48:21,0.0
1749891408,2025-06-14 05:56:48,0.0
1749891465,2025-06-14 05:57:45,0.0
1749891816,2025-06-14 06:03:36,0.0
1749892254,2025-06-14 06:10:54,0.0
1749892565,2025-06-14 06:16:05,0.0
1749892909,2025-06-14 06:21:49,0.0
1749893222,2025-06-14 06:27:02,0.0
1749893442,2025-06-14 06:30:42,0.0
1749893764,2025-06-14 06:36:04,0.0
1749894057,2025-06-14 06:40:57,0.0
1749894371,2025-06-14 06:46:11,0.0
1749894619,2025-06-14 06:50:19,0.0
1749894768,2025-06-14 06:52:48,0.0
1749895308,2025-06-14 07:01:48,0.0
1749895469,2025-06-14 07:04:29,0.0
1749895798,2025-06-14 07:09:58,0.0
1749896145,2025-06-14 07:15:45,0.0
1749896416,2025-06-14 07:20:16,0.0
1749896718,2025-06-14 07:25:18,0.0
1749897097,2025-06-14 07:31:37,0.0
1749897387,2025-06-14 07:36:27,0.0
1749897458,2025-06-14 07:37:38,0.0
1749898024,2025-06-14 07:47:04,0.0
1749898136,2025-06-14 07:48:56,0.0
1749898430,2025-06-14 07:53:50,0.0
1749898689,2025-06-14 07:58:09,0.0
1749899053,2025-06-14 08:04:13,0.0
