Timestamp,Datetime,HopHostnames
1749436776,2025-06-08 23:39:36,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-aloha.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749437107,2025-06-08 23:45:07,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-aloha.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749438017,2025-06-09 00:00:17,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749438635,2025-06-09 00:10:35,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749439276,2025-06-09 00:21:16,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-aloha.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749439526,2025-06-09 00:25:26,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-aloha.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749440214,2025-06-09 00:36:54,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-aloha.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749441034,2025-06-09 00:50:34,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749441227,2025-06-09 00:53:47,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749442126,2025-06-09 01:08:46,gateway;No-Hostname;cdf2-bdf2.bkb.rnp.br;cto1-cdf2-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
